Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
2/29/2016,76909,43945,OH,"Salem, OH",Columbiana,Salineville,10824,53200,-0.023853211,-0.051693405,-0.011152416,0.001890373,-0.001491452,2014-02,2014-Q1,65100,-0.182795699,2013-08
2/29/2016,64408,16023,PA,Pittsburgh,Butler,Winfield Township,10825,172700,0.0029036,-0.002310803,-0.041620422,0.006494052,0.016797563,2015-03,2015-Q1,181400,-0.047960309,2013-12
2/29/2016,69713,28098,NC,Charlotte,Gaston,Lowell,10826,105400,0.005725191,0.011516315,0.060362173,0.02185646,0.010655694,2008-01,2008-Q1,106100,-0.006597549,2007-12
2/29/2016,99699,98295,WA,Bellingham,Whatcom,Sumas,10827,220600,0.003183265,0.009149131,0.011926606,0.02816036,0.003842437,2008-03,2008-Q1,231800,-0.048317515,2006-06
2/29/2016,65351,18077,PA,Philadelphia,Bucks,Riegelsville,10828,268500,-0.001116071,-0.000744325,-0.018998904,-0.00628567,-0.018825619,2007-07,2007-Q3,329000,-0.183890578,2004-09
2/29/2016,74531,37873,TN,Kingsport,Hawkins,Surgoinsville,10829,106300,0.005676443,0.01722488,-0.003748828,0.013717172,0.016109488,2014-10,2014-Q4,110300,-0.036264733,2014-07
2/29/2016,60307,6426,CT,Hartford,Middlesex,Essex,10830,420700,-0.00166113,-0.003080569,0.002621544,-0.002781488,-0.020249596,2005-11,2005-Q4,522000,-0.194061303,2003-09
2/29/2016,78546,47345,IN,Richmond,Wayne,Greens Fork,10831,71300,-0.006963788,-0.021947874,-0.036486486,-0.022762985,-0.028085371,2005-09,2005-Q3,97400,-0.267967146,1998-03
2/29/2016,61837,10524,NY,New York,Putnam,Philipstown,10832,407200,-0.004400978,-0.026070318,-0.099314311,-0.008333697,-0.025441403,2006-02,2006-Q1,526900,-0.227177833,2003-04
2/29/2016,66739,21036,MD,Baltimore,Howard,Dayton,10833,638700,0.002826189,0.003141197,-0.007304942,0.006383158,-0.015078553,2006-07,2006-Q3,753100,-0.151905457,2004-12
2/29/2016,65378,18211,PA,Pottsville,Schuylkill,West Penn Township,10834,194100,-0.004104669,0.014636696,0.076539101,0.045209115,,2016-01,2016-Q1,194900,-0.004104669,2015-12
2/29/2016,63343,13862,NY,Binghamton,Broome,Barker,10835,106800,-0.000935454,-0.000935454,0.024952015,0.015693941,0.024671317,2013-09,2013-Q3,116600,-0.084048027,2012-12
2/29/2016,87851,68073,NE,Omaha,Saunders,Yutan,10836,127600,0.005516154,0.026548673,0.053674649,0.030879786,0.01987968,2016-02,2016-Q1,127600,0,2016-02
2/29/2016,81133,53002,WI,Milwaukee,Washington,Addison,10837,216600,0.006038086,0.025568182,0.116494845,0.02633606,0.012657325,2003-08,2003-Q3,263700,-0.178612059,
2/29/2016,62654,12546,NY,New York,Dutchess,North East,10838,215800,0.002788104,0.002322341,0.015529412,-0.002848526,-0.020697236,2006-09,2006-Q3,270400,-0.201923077,2004-08
2/29/2016,93494,80642,CO,Greeley,Weld,Hudson,10839,328800,0.001522997,0.012315271,0.138110073,0.109122395,0.026552414,2016-02,2016-Q1,328800,0,2016-02
2/29/2016,79463,48892,MI,Lansing,Ingham,Webberville,10840,152300,0.00065703,0.013981358,0.090193271,0.076191329,-0.011456502,2006-04,2006-Q2,171400,-0.111435239,2003-03
2/29/2016,66627,20779,MD,Baltimore,Anne Arundel,Tracys Landing,10841,355500,-0.00698324,-0.028953838,-0.04691689,0.009312271,-0.024203519,2006-04,2006-Q2,460700,-0.228348166,2004-08
2/29/2016,91319,76233,TX,Sherman,Grayson,Collinsville,10842,117000,0.00949094,0.020942408,0.056910569,0.05790101,0.022893507,2016-02,2016-Q1,117000,0,2016-02
2/29/2016,60586,7077,NJ,New York,Middlesex,Sewaren,10843,256500,0.001953125,0.013833992,0.019070322,-0.002936908,-0.021937508,2007-06,2007-Q2,323200,-0.206373762,2004-06
2/29/2016,65051,17360,PA,York,York,Springfield Township,10844,198200,0.005070994,0.01484895,0.070194384,0.012460664,-0.005766401,2007-09,2007-Q3,234100,-0.153353268,2005-09
2/29/2016,93549,80814,CO,Colorado Springs,Teller,Divide,10845,233000,0.006914434,0.024175824,0.044843049,0.035930776,0.009489965,2016-02,2016-Q1,233000,0,2016-02
2/29/2016,65251,17922,PA,Pottsville,Schuylkill,Lake Wynonah,10846,157500,0,0.005747126,0.13800578,0.023982581,0.016974938,2016-02,2016-Q1,157500,0,2016-02
2/29/2016,65711,19031,PA,Philadelphia,Montgomery,Flourtown,10847,322700,0.009699625,0.02574698,0.036953728,0.008975472,0.001783721,2008-01,2008-Q1,325600,-0.008906634,2006-06
2/29/2016,69536,27837,NC,Greenville,Pitt,Grimesland,10848,139900,-0.002851033,0,0.031710914,0.005966663,0.005829522,2016-01,2016-Q1,140300,-0.002851033,2015-11
2/29/2016,93601,80925,CO,Colorado Springs,El Paso,Colorado Springs,10849,233500,0.000857265,0.006031883,0.028181418,0.030531781,0.01714312,2016-02,2016-Q1,233500,0,2016-02
2/29/2016,86578,64747,MO,Kansas City,Cass,Garden City,10850,133300,0.000750751,-0.007446016,-0.008921933,-0.006040513,,2010-03,2010-Q1,146300,-0.08885851,
2/29/2016,93209,80019,CO,Denver,Arapahoe,Aurora,10851,244000,0.011189391,0.031712474,0.109595271,0.130569856,0.026306361,2016-02,2016-Q1,244000,0,2016-02
2/29/2016,65254,17929,PA,Pottsville,Schuylkill,Cressona,10852,82100,0.003667482,0.012330456,0.044529262,0.00097728,0.009761222,2011-01,2011-Q1,82400,-0.003640777,2011-01
2/29/2016,79630,49246,MI,Jackson,Jackson,Horton,10853,149100,0.002016129,0.001343183,0.010162602,0.037387886,-0.007092866,2006-02,2006-Q1,160100,-0.068707058,2005-01
2/29/2016,97802,94599,CA,Napa,Napa,Yountville,10854,759300,0.001318739,0.007162754,0.02001612,0.048814975,-0.007721729,2006-03,2006-Q1,827300,-0.082195092,2005-07
2/29/2016,81150,53020,WI,Sheboygan,Sheboygan,Elkhart Lake,10855,202700,0.010468594,0.029979675,0.113736264,0.019657702,0.001995078,2016-02,2016-Q1,202700,0,2016-02
2/29/2016,58281,1128,MA,Springfield,Hampden,Springfield,10856,164500,0.00304878,0.012931034,0.02300995,0.016065314,-0.004795088,2006-06,2006-Q2,177200,-0.071670429,2004-11
2/29/2016,63721,14770,NY,Olean,Cattaraugus,Town of Portville,10857,71600,0.011299435,0.040697674,0.001398601,0.015193874,0.011600964,2014-11,2014-Q4,72600,-0.013774105,2014-06
2/29/2016,77947,46068,IN,,Tipton,Sharpsville,10858,120600,0.008361204,0.005,-0.023481781,0.016545096,-0.008615429,2006-11,2006-Q4,134600,-0.104011887,2003-12
2/29/2016,73192,34737,FL,Orlando,Lake,Howey in the Hills,10859,231000,-0.002159827,0.002169197,0.05,0.028417964,-0.028200467,2006-10,2006-Q4,336200,-0.312908983,2005-01
2/29/2016,62997,13156,NY,Auburn,Cayuga,Sterling,10860,92400,-0.003236246,-0.025316456,-0.085148515,-0.001722663,0.014387632,2010-04,2010-Q2,107500,-0.140465116,2009-06
2/29/2016,70966,30220,GA,Atlanta,Coweta,Grantville,10861,105400,-0.000947867,-0.009398496,0.022308438,0.019283562,-0.011060936,2005-11,2005-Q4,120100,-0.122398002,2003-11
2/29/2016,79710,49344,MI,"Holland, MI",Allegan,Shelbyville,10862,155000,0.004536617,0.011749347,0.047297297,0.034534054,-0.001915155,2005-12,2005-Q4,159500,-0.028213166,2005-10
2/29/2016,81252,53153,WI,Milwaukee,Waukesha,North Prairie,10863,244300,0.002050861,0.00493624,0.009087154,0.01355069,-0.000936622,2007-08,2007-Q3,252800,-0.033623418,2005-12
2/29/2016,80810,52045,IA,Dubuque,Dubuque,Epworth,10864,159800,-0.004361371,-0.006218905,0.047868852,0.023324465,0.02429287,2015-12,2015-Q4,160900,-0.006836544,2015-10
2/29/2016,69274,27283,NC,Greensboro,Guilford,Julian,10865,128300,0.003127443,0.011829653,0.080876158,0.030135386,0.012065078,2016-02,2016-Q1,128300,0,2016-02
2/29/2016,81104,52755,IA,Iowa City,Johnson,Lone Tree,10866,158100,0,0.010869565,0.054,0.030875979,0.020076369,2016-02,2016-Q1,158100,0,2016-02
2/29/2016,61950,10968,NY,New York,Rockland,Piermont,10867,622200,-0.000481928,0.017497956,0.034413965,-0.012443535,-0.027451871,2005-07,2005-Q3,840900,-0.260078487,2003-06
2/29/2016,62869,12962,NY,Plattsburgh,Clinton,Schuyler Falls,10868,136000,-0.003663004,-0.0137781,-0.015918958,0.003417105,-0.00014694,2015-06,2015-Q2,139400,-0.024390244,2014-09
2/29/2016,66926,21623,MD,Baltimore,Queen Annes,Church Hill,10869,218000,-0.003200732,0.006928406,-0.053408597,0.007122159,-0.024124694,2007-10,2007-Q4,302100,-0.278384641,2004-11
2/29/2016,68133,24421,VA,Staunton,Augusta,Churchville,10870,185600,-0.003757381,-0.017989418,-0.008547009,0.023808676,-0.004467956,2007-01,2007-Q1,208800,-0.111111111,2005-07
2/29/2016,63130,13459,NY,Albany,Schoharie,Sharon,10871,77300,0.015768725,0.01310616,-0.093786635,-0.018812259,-0.000901081,2013-05,2013-Q2,100200,-0.228542914,2006-09
2/29/2016,82095,55084,MN,Minneapolis-St Paul,Chisago,Taylors Falls,10872,162400,0.008069522,0.014366021,0.077637691,0.041378244,-0.015573622,2005-09,2005-Q3,195900,-0.171005615,2003-06
2/29/2016,58354,1375,MA,"Greenfield Town, MA",Franklin,Sunderland,10873,283800,0.002472625,0.005669738,0.053452116,0.021792224,-0.002193184,2005-11,2005-Q4,302800,-0.062747688,2005-03
2/29/2016,62423,12143,NY,Albany,Albany,Town of Coeymans,10874,152700,0.003285151,0.008586526,-0.020525978,-0.013695198,-0.004845408,2007-10,2007-Q4,176200,-0.133371169,2005-06
2/29/2016,72318,32949,FL,Melbourne,Brevard,Grant-Valkaria,10875,307700,-0.005815832,0,0.061034483,0.049905084,-0.029589143,2005-12,2005-Q4,421100,-0.269294704,2004-07
2/29/2016,99220,97360,OR,Albany,Linn,Mill City,10876,134700,0.006726457,0.01814059,0.069047619,0.01200159,-0.000960019,2007-12,2007-Q4,152100,-0.114398422,2006-01
2/29/2016,82437,55768,MN,Duluth,Saint Louis,Mountain Iron,10877,95800,0.008421053,0.032327586,0.082485876,0.0090066,0.007389802,2013-11,2013-Q4,96600,-0.008281573,2013-10
2/29/2016,60530,7014,NJ,New York,Passaic,Clifton,10878,295700,0.000338295,-0.011697861,-0.008383635,-0.000742341,-0.028243261,2006-07,2006-Q3,401600,-0.263695219,2004-03
2/29/2016,62212,11732,NY,New York,Nassau,East Norwich,10879,610000,-0.00098264,-0.001473236,-0.033586819,0.018711031,-0.007304333,2006-08,2006-Q3,665600,-0.083533654,2005-01
2/29/2016,75898,41059,KY,Cincinnati,Campbell,Melbourne,10880,130000,0.00697134,0.019607843,-0.002302379,0.037009689,0.01528745,2015-04,2015-Q2,131800,-0.013657056,2014-08
2/29/2016,71175,30527,GA,Gainesville,Hall,Clermont,10881,156700,-0.002546149,-0.007599747,0.065261727,0.006772334,,2009-09,2009-Q3,178200,-0.120650954,
2/29/2016,62883,12979,NY,Plattsburgh,Clinton,Rouses Point,10882,119200,-0.003344482,-0.004177109,-0.030105777,-0.001336903,0.006339725,2005-10,2005-Q4,127700,-0.066562255,2005-06
2/29/2016,78377,46974,IN,Wabash,Wabash,Roann,10883,89900,-0.0110011,-0.052687039,-0.023887079,-0.013249714,-0.012354268,2005-10,2005-Q4,102800,-0.125486381,2003-11
2/29/2016,65200,17830,PA,Sunbury,Northumberland,Jackson Township,10884,123400,0.004885993,-0.016733068,-0.029110936,0.040258188,0.010011221,2015-06,2015-Q2,130800,-0.056574924,2014-12
2/29/2016,92636,78725,TX,Austin,Travis,Austin,10885,146100,0.001370802,0.020964361,0.154028436,0.061314495,0.024492256,2016-02,2016-Q1,146100,0,2016-02
2/29/2016,75864,41007,KY,Cincinnati,Campbell,Mentor,10886,150700,0.014131898,0.038594073,0.050174216,0.045570181,0.022361842,2016-02,2016-Q1,150700,0,2016-02
2/29/2016,85340,62216,IL,St. Louis,Clinton,Aviston,10887,158800,0.007614213,0.017948718,0.055149502,0.008261319,0.006864282,2016-02,2016-Q1,158800,0,2016-02
2/29/2016,78105,46349,IN,Chicago,Newton,Lake Village,10888,134200,0.008264463,0.006751688,-0.099932931,-0.006431402,-0.002281103,2015-01,2015-Q1,151800,-0.115942029,2012-09
2/29/2016,89956,73131,OK,Oklahoma City,Oklahoma,Oklahoma City,10889,264200,0.008396947,0.0232378,0.048412698,0.047189951,0.028075918,2016-02,2016-Q1,264200,0,2016-02
2/29/2016,95938,89510,NV,Reno,Washoe,Sparks,10890,413400,0.002911208,0.044203082,0.140728477,0.085181453,,2016-02,2016-Q1,413400,0,2016-02
2/29/2016,99027,97022,OR,Portland,Clackamas,Eagle Creek,10891,327200,0.003065604,0.012063099,0.040712468,0.039024026,0.007116783,2007-06,2007-Q2,347500,-0.058417266,2006-10
2/29/2016,79693,49326,MI,Grand Rapids,Kent,Gowen,10892,124600,0.008906883,0.027205276,0.028901734,0.052006235,-0.000400401,2005-07,2005-Q3,128100,-0.027322404,2005-02
2/29/2016,99307,97463,OR,Eugene,Lane,Oakridge,10893,119100,0.005912162,0.026724138,0.025839793,0.02261564,0.001098123,2009-11,2009-Q4,129500,-0.08030888,2006-03
2/29/2016,77214,44510,OH,Youngstown,Mahoning,Youngstown,10894,28400,-0.003508772,-0.017301038,0.021582734,0.002840955,-0.024244132,2008-05,2008-Q2,37700,-0.24668435,
2/29/2016,63775,14847,NY,Seneca Falls,Seneca,Covert,10895,110500,-0.022123894,-0.063559322,0.016559338,0.00365975,0.023495216,2015-09,2015-Q3,120000,-0.079166667,2015-04
2/29/2016,66523,20634,MD,"California-Lexington Park, MD",Saint Marys,Great Mills,10896,238000,0.00252738,0.008047438,0.01579172,-0.004149521,-0.016050239,2007-04,2007-Q2,293300,-0.188544153,2005-02
2/29/2016,64021,15323,PA,Pittsburgh,Washington,Donegal Township,10897,127700,0.002354788,0.007097792,0.058872305,0.024036811,0.02724517,2016-02,2016-Q1,127700,0,2016-02
2/29/2016,66218,20117,VA,Washington,Loudoun,Middleburg,10898,599500,0.013867749,0.031664085,0.006041282,0.030852175,-0.014360429,2006-03,2006-Q1,694300,-0.1365404,2004-11
2/29/2016,64865,17034,PA,Harrisburg,Dauphin,Highspire,10899,90600,-0.001102536,-0.011995638,-0.042283298,-0.001538131,-0.001857266,2007-03,2007-Q1,103200,-0.122093023,2005-10
2/29/2016,83049,56750,MN,,Red Lake,Red Lake Falls,10900,82500,-0.010791367,-0.011976048,0.123978202,0.04281091,0.011069364,2006-12,2006-Q4,87300,-0.054982818,2006-10
2/29/2016,77875,45869,OH,Wapakoneta,Auglaize,New Bremen,10901,149900,-0.001997337,-0.003324468,-0.001997337,0.020706234,0.01015085,2015-04,2015-Q2,153200,-0.02154047,2015-02
2/29/2016,73586,35747,AL,Albertville,Marshall,Grant,10902,133000,0.002260739,0.007575758,0.033411033,0.020444607,0.021324132,2016-02,2016-Q1,133000,0,2016-02
2/29/2016,70209,28768,NC,Brevard,Transylvania,Pisgah Forest,10903,220800,-0.006747638,-0.002259376,0.048931116,0.049276315,0.010398705,2015-12,2015-Q4,222700,-0.008531657,2015-11
2/29/2016,90425,74469,OK,Muskogee,Muskogee,Warner,10904,57100,-0.035472973,-0.051495017,0.012411348,0.029394472,0.014180937,2012-06,2012-Q2,64000,-0.1078125,2012-01
2/29/2016,59970,5673,VT,Barre,Washington,Waitsfield,10905,330600,-0.005714286,0.001211387,0.002729754,0.015054822,0.002919913,2014-10,2014-Q4,334000,-0.010179641,2014-09
2/29/2016,62730,12764,NY,,Sullivan,Tusten,10906,151500,0.010673783,0.007984032,-0.041745731,0.003064273,-0.019194053,2006-01,2006-Q1,184600,-0.179306609,2004-09
2/29/2016,91525,76655,TX,Waco,McLennan,Lorena,10907,175100,0.005166475,0.035481963,0.078866297,0.046657704,0.025970055,2016-02,2016-Q1,175100,0,2016-02
2/29/2016,67021,21757,MD,Baltimore,Carroll,Keymar,10908,251600,-0.002379064,-0.006711409,-0.011394892,0.009569165,-0.022532435,2006-06,2006-Q2,319600,-0.212765957,2004-12
2/29/2016,93005,79545,TX,Sweetwater,Nolan,Roscoe,10909,93700,0.001068376,0.002139037,0.068415051,0.040580478,0.007446596,2007-11,2007-Q4,95500,-0.018848168,2007-11
2/29/2016,60012,5765,VT,Rutland,Rutland,Proctor,10910,127600,-0.00931677,-0.017705928,-0.040601504,-0.001249223,-0.057583949,2005-03,2005-Q1,248900,-0.487344315,
2/29/2016,91476,76559,TX,Killeen,Bell,Nolanville,10911,127200,0.00394633,0.005533597,0.027463651,0.00657424,-0.007900303,2007-12,2007-Q4,148500,-0.143434343,2005-02
2/29/2016,81550,54028,WI,Minneapolis-St Paul,Saint Croix,Woodville,10912,187100,-0.008479067,-0.015781168,0.069142857,0.034387682,,2015-12,2015-Q4,190100,-0.015781168,2015-09
2/29/2016,89929,73104,OK,Oklahoma City,Oklahoma,Oklahoma City,10913,184600,0.025555556,0.108708709,0.181818182,0.107486363,0.058045245,2016-02,2016-Q1,184600,0,2016-02
2/29/2016,58325,1266,MA,Pittsfield,Berkshire,West Stockbridge,10914,373300,-0.004267805,-0.006652475,-0.002405131,0.007338026,-0.002770076,2005-03,2005-Q1,411900,-0.093712066,2004-07
2/29/2016,70624,29643,SC,Seneca,Oconee,Fair Play,10915,166900,-0.00358209,-0.021688159,0.020171149,-0.010786382,,2009-12,2009-Q4,192100,-0.131181676,
2/29/2016,93453,80530,CO,Greeley,Weld,Frederick,10916,248200,0.003639304,0.019720624,0.159813084,0.085611385,0.02795023,2016-02,2016-Q1,248200,0,2016-02
2/29/2016,58622,2108,MA,Boston,Suffolk,Boston,10917,1054800,-0.000284333,0.009184845,0.073587786,0.078197471,0.040700963,2016-01,2016-Q1,1055100,-0.000284333,2016-01
2/29/2016,77226,44608,OH,Canton,Stark,Beach City,10918,106700,0.008506616,0.033914729,0.070210632,0.049253657,0.009368658,2016-02,2016-Q1,106700,0,2016-02
2/29/2016,63600,14550,NY,,Wyoming,Town of Gainesville,10919,81200,0.008695652,0.029150824,0.065616798,0.028663624,0.017600157,2016-02,2016-Q1,81200,0,2016-02
2/29/2016,74200,37144,TN,,Lincoln,Petersburg,10920,102000,0.000981354,0.012909633,0.078224101,0.036893429,0.026533322,2016-02,2016-Q1,102000,0,2016-02
2/29/2016,60421,6752,CT,Torrington,Litchfield,Bridgewater,10921,459300,0.00087165,-0.001087429,0.066155989,0.006980317,-0.016147316,2005-11,2005-Q4,550500,-0.165667575,2003-10
2/29/2016,70047,28582,NC,Morehead City,Carteret,Stella,10922,200100,-0.003486056,-0.0004995,0.027734977,0.000600781,0.002790995,2009-09,2009-Q3,222100,-0.09905448,2009-02
2/29/2016,98376,95685,CA,,Amador,Sutter Creek,10923,311400,0.003221649,0.020983607,0.137326516,0.038743394,-0.031009328,2005-10,2005-Q4,442100,-0.295634472,2004-08
2/29/2016,74714,38222,TN,Paris,Henry,Buchanan,10924,135400,-0.010233918,-0.03492516,0.039140445,-0.001909252,0.024395598,2015-11,2015-Q4,140300,-0.03492516,2015-10
2/29/2016,68559,25315,WV,Charleston,Kanawha,Marmet,10925,71700,0.008438819,0.012711864,0.086363636,0.00111951,0.023029848,2012-01,2012-Q1,73500,-0.024489796,2011-09
2/29/2016,70123,28673,NC,Hickory,Catawba,Sherrills Ford,10926,243200,-0.006535948,-0.004095004,0.034013605,0.025624248,0.01605094,2009-12,2009-Q4,246900,-0.014985824,2009-10
2/29/2016,72149,32694,FL,Gainesville,Alachua,Waldo,10927,124000,-0.004016064,-0.023622047,-0.03875969,-0.009406061,-0.020025012,2006-10,2006-Q4,171800,-0.278230501,2005-07
2/29/2016,79580,49094,MI,Coldwater,Branch,Union City,10928,83100,0.009720535,0.017135863,0.07642487,0.103871734,0.020406285,2016-02,2016-Q1,83100,0,2016-02
2/29/2016,98217,95458,CA,Clearlake,Lake,Lucerne,10929,141200,-0.000707714,-0.014654571,0.080336649,0.031871186,-0.061332814,2006-02,2006-Q1,265900,-0.468973298,2003-08
2/29/2016,69753,28159,NC,Charlotte,Rowan,Spencer,10930,80900,-0.002466091,-0.001234568,0.07436919,-0.005351803,-0.016454366,2008-01,2008-Q1,97200,-0.167695473,2002-12
2/29/2016,87127,66211,KS,Kansas City,Johnson,Leawood,10931,438400,0.005043558,0.024299065,0.069268293,0.032009618,0.008780948,2016-02,2016-Q1,438400,0,2016-02
2/29/2016,61168,8752,NJ,New York,Ocean,Seaside Park,10932,440600,0.000681354,0.00570646,0.023461092,-0.016860931,-0.028644563,2006-07,2006-Q3,599600,-0.265176785,2004-07
2/29/2016,73945,36572,AL,Mobile,Mobile,Satsuma,10933,136700,0.000732064,-0.000730994,0.062160062,0.019857377,0.011773951,2008-10,2008-Q4,144000,-0.050694444,2007-11
2/29/2016,85140,61755,IL,Peoria,Tazewell,Mackinaw,10934,154500,-0.005791506,-0.011516315,0.037609134,0.010552551,0.011284802,2015-11,2015-Q4,156300,-0.011516315,2015-10
2/29/2016,59064,3237,NH,Laconia,Belknap,Gilmanton,10935,192600,0.002602811,0.011554622,0.031049251,0.009507211,-0.014857558,2006-08,2006-Q3,227100,-0.151915456,2004-04
2/29/2016,61927,10926,NY,New York,Orange,Harriman,10936,166400,0.020232986,0.017114914,0.010321797,-0.039171396,-0.048127716,2007-01,2007-Q1,284000,-0.414084507,2002-09
2/29/2016,74731,38251,TN,Paris,Henry,Puryear,10937,87500,0.00922722,0.030624264,0.035502959,0.01356347,0.020685282,2014-03,2014-Q1,92000,-0.048913043,2013-12
2/29/2016,79540,49051,MI,Battle Creek,Calhoun,East Leroy,10938,149200,0.002688172,0.012211669,0.043356643,0.027933676,-0.003677847,2005-11,2005-Q4,158600,-0.0592686,2004-01
2/29/2016,73281,35042,AL,Birmingham,Bibb,Centreville,10939,106800,-0.023765996,-0.019283747,-0.011111111,0.012234274,-0.000931539,2008-08,2008-Q3,118400,-0.097972973,2006-02
2/29/2016,59152,3582,NH,Berlin,Coos,Groveton,10940,69600,0.00723589,0.023529412,-0.018335684,-0.021777508,-0.031747593,2007-10,2007-Q4,101400,-0.313609467,2003-08
2/29/2016,89833,72952,AR,Fort Smith,Crawford,Rudy,10941,126700,0.004758128,0.007154213,0.025910931,0.026811508,0.030193248,2015-05,2015-Q2,126900,-0.001576044,2015-05
2/29/2016,65281,17965,PA,Pottsville,Schuylkill,Port Carbon,10942,61800,0.001620746,0.001620746,0.047457627,0.021369152,0.007413249,2015-10,2015-Q4,61900,-0.001615509,2015-10
2/29/2016,78887,47990,IN,Crawfordsville,Montgomery,Waynetown,10943,77400,-0.012755102,-0.020253165,0.009126467,-0.004083853,-0.021203888,2005-06,2005-Q2,101200,-0.235177866,2002-03
2/29/2016,93551,80816,CO,Colorado Springs,Teller,Florissant,10944,193700,-0.000515996,-0.004113111,0.01254574,0.031968223,0.010493255,2015-10,2015-Q4,195300,-0.008192524,2015-09
2/29/2016,93493,80640,CO,Denver,Adams,Commerce City,10945,305600,0.009580443,0.027572293,0.138599106,0.099021252,0.025401976,2016-02,2016-Q1,305600,0,2016-02
2/29/2016,64079,15423,PA,Pittsburgh,Washington,Long Branch,10946,108700,0,0.004621072,0.042186002,0.032580006,0.026848444,2016-02,2016-Q1,108700,0,2016-02
2/29/2016,77176,44440,OH,Youngstown,Trumbull,Mineral Ridge,10947,105200,-0.002843602,-0.006610009,-0.020484171,0.018683863,-0.007039026,2006-08,2006-Q3,115600,-0.089965398,2004-07
2/29/2016,63850,15034,PA,Pittsburgh,Allegheny,Dravosburg,10948,63400,-0.001574803,-0.01552795,-0.045180723,0.00774786,0.003702035,2015-04,2015-Q2,67400,-0.059347181,2014-07
2/29/2016,81174,53049,WI,Fond du Lac,Fond du Lac,Malone,10949,172300,0.007013442,0.015919811,0.011743981,0.012654628,0.005256181,2014-05,2014-Q2,176200,-0.022133939,2014-03
2/29/2016,59772,5032,VT,Claremont,Windsor,Bethel,10950,182400,0.001647446,0.006622517,-0.023554604,0.002207527,-0.023976695,2005-06,2005-Q2,266000,-0.314285714,2004-04
2/29/2016,59929,5489,VT,Burlington,Chittenden,Underhill,10951,305300,-0.000654664,0.044117647,0.063763066,0.02090215,-0.006873373,2005-11,2005-Q4,330900,-0.077364763,2004-12
2/29/2016,63420,14105,NY,Buffalo,Niagara,Middleport,10952,97500,0.00931677,0.018808777,0.017745303,0.030501269,0.019091333,2016-02,2016-Q1,97500,0,2016-02
2/29/2016,77193,44473,OH,Youngstown,Trumbull,Vienna Center,10953,106400,0.004721435,0.008530806,0.055555556,0.019513311,-0.003231297,2006-04,2006-Q2,111400,-0.044883303,2005-10
2/29/2016,93235,80103,CO,Denver,Arapahoe,Byers,10954,269600,0.005594927,0.038921002,0.185054945,0.115055869,0.020030398,2016-02,2016-Q1,269600,0,2016-02
2/29/2016,96859,92397,CA,Riverside,San Bernardino,Wrightwood,10955,250000,-0.001597444,-0.003189793,0.061571125,0.04543055,-0.027998101,2006-08,2006-Q3,347600,-0.280782509,2004-10
2/29/2016,65987,19529,PA,Reading,Berks,Albany Township,10956,224900,0.004017857,0.012151215,0.01626751,0.023336224,0.000311783,2007-06,2007-Q2,255200,-0.118730408,2006-03
2/29/2016,91457,76534,TX,Killeen,Bell,Holland,10957,148200,-0.008695652,-0.004701142,0.166929134,,,2014-02,2014-Q1,156200,-0.051216389,2013-05
2/29/2016,72881,33876,FL,Sebring,Highlands,Sebring,10958,108700,0.009285051,0.032288699,0.111451943,0.030584453,-0.044016237,2006-11,2006-Q4,183600,-0.40795207,2004-09
2/29/2016,59842,5251,VT,Bennington,Bennington,Dorset,10959,387000,-0.008200923,-0.052863436,-0.019508487,-0.024677432,,2009-05,2009-Q2,499600,-0.225380304,
2/29/2016,61846,10537,NY,New York,Westchester,Cortlandt Manor,10960,183000,0.000546747,-0.005975014,-0.047866805,-0.037467346,-0.052559067,2005-11,2005-Q4,315800,-0.420519316,2002-05
2/29/2016,58361,1431,MA,Boston,Middlesex,Ashby,10961,230000,-0.004759844,-0.016673792,0.010989011,0.015380637,-0.013767063,2007-04,2007-Q2,276400,-0.167872648,2003-02
2/29/2016,79655,49272,MI,Jackson,Jackson,Pleasant Lake,10962,134100,0.001493652,0.012075472,-0.013970588,0.045795572,-0.003079194,2005-04,2005-Q2,150000,-0.106,2002-08
2/29/2016,85252,62001,IL,St. Louis,Madison,Alhambra,10963,127600,-0.00623053,-0.01619121,-0.054114159,-0.003566535,-0.001322616,2015-01,2015-Q1,135500,-0.058302583,2012-11
2/29/2016,81141,53011,WI,Sheboygan,Sheboygan,Mitchell,10964,146300,-0.00068306,-0.00611413,-0.014150943,0.008986423,-0.004076602,2007-01,2007-Q1,155700,-0.060372511,2004-04
2/29/2016,67976,24088,VA,Roanoke,Franklin,Ferrum,10965,123400,-0.0128,-0.02681388,-0.068679245,0.002120391,-0.006488409,2007-09,2007-Q3,140100,-0.119200571,2005-05
2/29/2016,66611,20759,MD,Baltimore,Howard,Fulton,10966,608300,-0.000821288,0.000658003,0.042144937,0.011887021,-0.014055719,2006-10,2006-Q4,719900,-0.155021531,2004-12
2/29/2016,76558,43155,OH,Columbus,Fairfield,Sugar Grove,10967,127200,0.004739336,0.032467532,-0.03343465,0.005758538,-0.00732207,2006-01,2006-Q1,137600,-0.075581395,2005-02
